VariationID	Tx_id
558726	NM_000022.4
558731	NM_000255.4
558750	NM_001377.3
558752	NM_001377.3
558765	NM_153717.3
558773	NM_000046.5
558803	NM_002633.3
558817	NM_000291.4
558877	NM_000512.5
558888	NM_000271.5
558922	NM_002103.5
558938	NM_020533.3
558939	NM_020533.3
558948	NM_000310.4
558958	NM_177924.5
558962	NM_000027.4
558969	NM_012434.5
559003	NM_022089.4
559025	NM_002979.5
559029	NM_002979.5
559036	NM_001351132.2
559037	NM_001351132.2
559038	NM_001351132.2
559067	NM_000414.4
559084	NM_000466.3
559088	NM_001193313.2
559090	NM_001193313.2
559091	NM_001193313.2
559094	NM_001193313.2
559097	NM_004035.7
559166	NM_024120.5
559182	NM_001195518.2
559209	NM_018127.7
559352	NM_001278716.2
559615	NM_001368894.2
559644	NM_004525.3
559678	NM_000046.5
559679	NM_000046.5
559680	NM_000046.5
559693	NM_000046.5
559804	NM_000046.5
559858	NM_031844.3
559861	NM_053274.3
559878	NM_000789.4
559883	NM_000528.4
55989	NM_000111.3
559899	NM_001429.4
559914	NM_152564.5
559917	NM_152564.5
559932	NM_003611.3
559938	NM_004429.5
559970	NM_007294.4
56004	NM_000111.3
56005	NM_000111.3
560259	NM_000540.3
56027	NM_000112.4
560340	NM_017882.3
560421	NM_000350.3
56064	NM_000170.3
560686	NM_000238.4
56073	NM_000170.3
560743	NM_000551.4
560748	NM_000038.6
560760	NM_000051.4
560804	NM_001048174.2
560825	NM_004329.3
560826	NM_004360.5
560837	NM_005359.6
560838	NM_006231.4
560859	NM_020975.6
560868	NM_020975.6
56087	NM_000170.3
560874	NM_024675.4
560884	NM_001101677.2
56093	NM_000170.3
560944	NM_013275.6
560960	NM_000051.4
560963	NM_152490.5
560979	NM_000746.6
560985	NM_001846.4
560987	NM_001904.4
561003	NM_022726.4
561010	NM_001999.4
561014	NM_001349338.3
561058	NM_001271938.2
561059	NM_002471.4
561060	NM_001382347.1
561069	NM_022455.5
561076	NM_006031.6
561085	NM_003560.4
561094	NM_000264.5
561107	NM_006929.5
561108	NM_017875.4
561119	NM_001032221.6
561144	NM_004628.5
561170	NM_000249.4
561173	NM_000251.3
561236	NM_001754.5
561281	NM_080680.3
561289	NM_001844.5
561362	NM_004333.6
561363	NM_004333.6
561364	NM_004333.6
561366	NM_030662.4
561367	NM_002880.4
561368	NM_002880.4
561369	NM_002880.4
561370	NM_002880.4
561372	NM_005633.4
561373	NM_005633.4
561374	NM_030662.4
561382	NM_002524.5
561383	NM_002755.4
561385	NM_002880.4
561402	NM_006767.4
561404	NM_152594.3
561405	NM_152594.3
561406	NM_152594.3
561407	NM_152594.3
561408	NM_005188.4
561411	NM_006767.4
561412	NM_006767.4
561414	NM_006767.4
561430	NM_002524.5
561431	NM_004333.6
561435	NM_030662.4
561437	NM_030662.4
561439	NM_002834.5
561464	NM_001042492.3
561465	NM_001042492.3
561466	NM_001042492.3
561467	NM_001042492.3
561471	NM_001042492.3
561473	NM_001042492.3
561476	NM_001042492.3
561480	NM_152594.3
561482	NM_152594.3
561483	NM_152594.3
561487	NM_001042492.3
561489	NM_001042492.3
561493	NM_005188.4
561494	NM_005188.4
561495	NM_006912.6
561496	NM_007373.4
561503	NM_001042492.3
561504	NM_001042492.3
561509	NM_001042492.3
561510	NM_001042492.3
561518	NM_006939.4
561519	NM_006939.4
561520	NM_144670.6
561521	NM_144670.6
561522	NM_002880.4
561523	NM_006939.4
561524	NM_006939.4
561525	NM_144670.6
561526	NM_144670.6
561527	NM_144670.6
561529	NM_006767.4
561531	NM_006939.4
561532	NM_144670.6
561533	NM_144670.6
561534	NM_144670.6
561535	NM_144670.6
561536	NM_030662.4
561538	NM_006939.4
561541	NM_006939.4
561543	NM_006939.4
561544	NM_006939.4
561552	NM_144670.6
561553	NM_144670.6
561555	NM_144670.6
561556	NM_144670.6
561557	NM_144670.6
561559	NM_144670.6
561560	NM_144670.6
561565	NM_144670.6
561566	NM_144670.6
561567	NM_144670.6
561569	NM_144670.6
561570	NM_144670.6
561575	NM_144670.6
561576	NM_004333.6
561577	NM_012330.4
561578	NM_012330.4
561580	NM_012330.4
561581	NM_012330.4
561582	NM_006767.4
561583	NM_006767.4
561584	NM_006767.4
561588	NM_002880.4
561589	NM_007373.4
561590	NM_006939.4
561592	NM_006939.4
561594	NM_006939.4
561597	NM_006939.4
561599	NM_006939.4
561601	NM_006939.4
561602	NM_006939.4
561603	NM_006939.4
561604	NM_006939.4
561606	NM_006939.4
561607	NM_002834.5
561608	NM_007373.4
561609	NM_002880.4
561611	NM_144670.6
561612	NM_144670.6
561614	NM_144670.6
561615	NM_012330.4
561629	NM_005188.4
561636	NM_144670.6
561642	NM_006939.4
561643	NM_006939.4
561651	NM_006939.4
561652	NM_006939.4
561658	NM_006939.4
561743	NM_001042492.3
561746	NM_001042492.3
561757	NM_001042492.3
561758	NM_001042492.3
561759	NM_001042492.3
561760	NM_001042492.3
561765	NM_001042492.3
561766	NM_001042492.3
561772	NM_001042492.3
561780	NM_001042492.3
561795	NM_005188.4
561811	NM_144670.6
561812	NM_144670.6
561813	NM_144670.6
561815	NM_033360.4
561819	NM_030662.4
561821	NM_002524.5
561823	NM_002880.4
561825	NM_005633.4
561826	NM_005633.4
561827	NM_005633.4
561832	NM_152594.3
561834	NM_005188.4
561835	NM_006939.4
561836	NM_006939.4
561837	NM_006939.4
561854	NM_004333.6
561856	NM_002834.5
561861	NM_001042492.3
561865	NM_006939.4
561868	NM_006939.4
561869	NM_006939.4
561884	NM_002524.5
561887	NM_144670.6
561888	NM_004333.6
561890	NM_004333.6
561891	NM_007373.4
561924	NM_033360.4
561929	NM_006939.4
561939	NM_004333.6
561950	NM_001042492.3
561965	NM_001042492.3
561984	NM_000507.4
56199	NM_000310.4
562027	NM_001349338.3
562077	NM_001031679.3
56208	NM_000310.4
56213	NM_000310.4
562143	NM_002397.5
562146	NM_152722.5
562152	NM_021008.4
562153	NM_014141.6
562178	NM_173630.4
562179	NM_000257.4
562220	NM_001127222.2
562263	NM_000297.4
562279	NM_001009944.3
562283	NM_000297.4
56233	NM_000481.4
562351	NM_000091.5
562353	NM_000092.5
562358	NM_014140.4
562406	NM_033380.3
562410	NM_033380.3
562437	NM_000092.5
56247	NM_001042432.2
562474	NM_000535.7
56251	NM_001042432.2
56271	NM_001042432.2
56278	NM_001042432.2
56279	NM_001042432.2
56374	NM_003982.4
56375	NM_003982.4
56380	NM_003982.4
56381	NM_003982.4
56382	NM_003982.4
56404	NM_004260.4
56460	NM_004646.4
56461	NM_004646.4
56491	NM_004646.4
56504	NM_004646.4
56517	NM_004646.4
565315	NM_000426.4
565322	NM_000393.5
565328	NM_001164508.2
565358	NM_133433.4
565393	NM_001042492.3
565420	NM_000051.4
565498	NM_001042492.3
565501	NM_138694.4
565503	NM_001077418.3
565507	NM_001042492.3
565539	NM_000138.5
565542	NM_007194.4
565592	NM_000426.4
565595	NM_000553.6
565600	NM_001083962.2
565629	NM_001130987.2
565630	NM_024589.3
565657	NM_000093.5
565731	NM_024577.4
565753	NM_000093.5
565766	NM_004946.3
565805	NM_004369.4
56583	NM_017739.4
565836	NM_000268.4
56592	NM_017739.4
5661	NM_014946.4
566116	NM_001384732.1
566170	NM_000256.3
566217	NM_006642.5
56624	NM_017777.4
566280	NM_000379.4
566286	NM_004260.4
566288	NM_018062.4
566309	NM_000262.3
566355	NM_001042492.3
566386	NM_139343.3
566477	NM_000292.3
566548	NM_001369.3
56656	NM_152564.5
566562	NM_032638.5
5666	NM_014946.4
566684	NM_001171613.2
56669	NM_152564.5
566739	NM_021957.4
566788	NM_001369.3
56683	NM_152564.5
566832	NM_000251.3
566838	NM_014946.4
56684	NM_152564.5
56687	NM_152564.5
566929	NM_022356.4
56696	NM_152564.5
56697	NM_152564.5
566970	NM_001384732.1
567011	NM_014874.4
567075	NM_177438.3
567101	NM_000535.7
567119	NM_000051.4
567155	NM_000321.3
567328	NM_000069.3
567368	NM_001458.5
567404	NM_000051.4
567419	NM_002049.4
567432	NM_003042.4
567459	NM_001278689.2
567477	NM_000268.4
56751	NM_030943.4
567515	NM_001164508.2
567522	NM_000138.5
567577	NM_000138.5
567608	NM_004360.5
56767	NM_153704.6
567724	NM_001127222.2
567764	NM_001943.5
567841	NM_000059.4
567869	NM_000138.5
567912	NM_000284.4
567917	NM_001165963.4
567919	NM_001040142.2
567923	NM_000051.4
567954	NM_007294.4
567966	NM_030943.4
567968	NM_000256.3
567998	NM_004329.3
568079	NM_004380.3
568100	NM_025132.4
568132	NM_000341.4
568188	NM_000138.5
56823	NM_001927.4
568333	NM_001114753.3
568368	NM_013339.4
568379	NM_001277115.2
568380	NM_145207.3
568391	NM_002878.4
568439	NM_001374736.1
568479	NM_000059.4
568594	NM_000548.5
568705	NM_001848.3
568794	NM_001399.5
568873	NM_001369.3
5689	NM_002334.4
568906	NM_000088.4
568940	NM_198525.3
569057	NM_000419.5
569105	NM_003283.6
569134	NM_207122.2
569139	NM_000321.3
569227	NM_014946.4
569237	NM_000535.7
569261	NM_000051.4
569326	NM_002185.5
569367	NM_001330078.2
569372	NM_001458.5
569414	NM_000551.4
569478	NM_014795.4
569514	NM_005609.4
569608	NM_213599.3
569679	NM_018062.4
569727	NM_152384.3
569764	NM_001171613.2
569913	NM_172107.4
569935	NM_000127.3
569955	NM_000088.4
570046	NM_000733.4
570065	NM_001458.5
570106	NM_021971.4
570121	NM_145045.5
570182	NM_001206927.2
570236	NM_000051.4
570336	NM_017950.4
570363	NM_152783.5
570377	NM_014334.4
570407	NM_003227.4
570582	NM_014846.4
570620	NM_000051.4
570670	NM_001042492.3
570721	NM_000020.3
570738	NM_203446.3
570762	NM_000138.5
570837	NM_000548.5
570910	NM_004006.3
570972	NM_198428.3
571017	NM_005097.4
571080	NM_004369.4
571095	NM_001042492.3
571143	NM_152393.4
571196	NM_001347721.2
571198	NM_001042492.3
571229	NM_001165963.4
571265	NM_016169.4
571282	NM_003748.4
571311	NM_000531.6
571328	NM_001369.3
571428	NM_022356.4
571500	NM_002206.3
571536	NM_004562.3
571573	NM_000020.3
571756	NM_001042492.3
571814	NM_004006.3
571828	NM_017777.4
571839	NM_005359.6
571870	NM_024989.4
571917	NM_001278116.2
571920	NM_001042492.3
571937	NM_000138.5
572040	NM_000083.3
572065	NM_001042492.3
572114	NM_004656.4
572119	NM_002890.3
572134	NM_004656.4
572149	NM_000256.3
572171	NM_203447.4
572236	NM_006859.4
572265	NM_000321.3
572293	NM_001369.3
572314	NM_007194.4
572428	NM_000512.5
572474	NM_001042492.3
572617	NM_000179.3
572701	NM_022336.4
572791	NM_000433.4
572809	NM_005208.5
572901	NM_203447.4
572984	NM_001369.3
573008	NM_000218.3
573066	NM_000256.3
573119	NM_000465.4
573155	NM_022455.5
573238	NM_017802.4
573259	NM_001114753.3
573260	NM_000709.4
573364	NM_001369.3
573366	NM_000083.3
573383	NM_053025.4
573393	NM_177438.3
573404	NM_002180.3
573453	NM_000135.4
573523	NM_000218.3
573567	NM_003072.5
573573	NM_000321.3
573610	NM_000093.5
573636	NM_000264.5
573644	NM_001329943.3
573654	NM_007194.4
573660	NM_000023.4
573664	NM_203447.4
573761	NM_000043.6
573818	NM_001458.5
573877	NM_012092.4
573902	NM_001029896.2
573917	NM_001042492.3
573947	NM_003000.3
573966	NM_004656.4
573977	NM_000093.5
574055	NM_000088.4
574062	NM_000141.5
574183	NM_000289.6
574210	NM_001267550.2
574232	NM_005732.4
574244	NM_001244008.2
574419	NM_000824.5
574429	NM_000133.4
574451	NM_017534.6
574529	NM_001244008.2
574674	NM_001256715.2
574722	NM_000051.4
574736	NM_006846.4
574777	NM_177438.3
574780	NM_003042.4
574791	NM_014946.4
574925	NM_000321.3
574932	NM_000455.5
575032	NM_000090.4
575038	NM_013339.4
575052	NM_000090.4
575118	NM_001110556.2
575140	NM_001114753.3
575304	NM_000249.4
575360	NM_000088.4
575385	NM_198428.3
5754	NM_000975.5
575426	NM_000287.4
575428	NM_181426.2
575447	NM_001042492.3
575454	NM_000059.4
575492	NM_003238.6
575607	NM_014009.4
575638	NM_181486.4
575801	NM_004260.4
575838	NM_001042492.3
575876	NM_016938.5
575938	NM_001384732.1
576	NM_000277.3
576037	NM_000465.4
576069	NM_001278293.3
576076	NM_152564.5
576082	NM_003072.5
576087	NM_004006.3
576144	NM_004006.3
576145	NM_003119.4
576171	NM_001370259.2
576239	NM_001042492.3
576340	NM_000251.3
576400	NM_000393.5
576440	NM_000314.8
576460	NM_176824.3
576501	NM_001374353.1
576556	NM_003722.5
576564	NM_000368.5
576622	NM_000941.3
576854	NM_017534.6
576888	NM_014946.4
576976	NM_016156.6
577105	NM_018076.5
577144	NM_001848.3
577155	NM_001018115.3
577165	NM_000138.5
577270	NM_000426.4
577299	NM_001206927.2
577322	NM_004260.4
577457	NM_000138.5
577554	NM_000535.7
577566	NM_016035.5
577633	NM_004656.4
577637	NM_000377.3
577653	NM_000090.4
577655	NM_000088.4
577667	NM_002485.5
577678	NM_000268.4
577695	NM_015335.5
577780	NM_201384.3
577857	NM_001005373.4
577893	NM_000083.3
577939	NM_014297.5
577958	NM_000426.4
577968	NM_005732.4
578006	NM_000057.4
578016	NM_001927.4
578041	NM_000527.5
578086	NM_001369.3
578119	NM_015896.4
578147	NM_004370.6
578332	NM_020366.4
578349	NM_058216.3
578358	NM_017950.4
578413	NM_004006.3
578444	NM_004006.3
578474	NM_014956.5
578480	NM_000038.6
578638	NM_001369.3
578675	NM_004287.5
578680	NM_014339.7
578749	NM_000503.6
578751	NM_000276.4
578786	NM_004946.3
578816	NM_014254.3
578893	NM_000465.4
578895	NM_017534.6
578927	NM_015335.5
578983	NM_207122.2
578994	NM_001161403.3
579018	NM_000051.4
579038	NM_005535.3
579088	NM_000535.7
579150	NM_001353921.2
579196	NM_000368.5
579207	NM_000321.3
579260	NM_003995.4
579272	NM_001165963.4
579369	NM_013382.7
579431	NM_001384732.1
579514	NM_000143.4
579576	NM_000548.5
579595	NM_000090.4
579615	NM_001042492.3
579655	NM_001351169.2
579680	NM_000021.4
579681	NM_001365536.1
579716	NM_001077350.3
579732	NM_000548.5
579745	NM_004260.4
579746	NM_000179.3
579878	NM_004370.6
579934	NM_000138.5
580009	NM_000540.3
580022	NM_002878.4
580081	NM_001077365.2
580106	NM_001999.4
580133	NM_000249.4
580165	NM_001363118.2
580189	NM_001077350.3
580224	NM_000088.4
580230	NM_001369.3
580435	NM_001127198.5
580451	NM_000384.3
580553	NM_000044.6
580587	NM_000033.4
580622	NM_002180.3
580732	NM_001277115.2
580764	NM_001165963.4
580769	NM_001042492.3
580771	NM_001377.3
580790	NM_021957.4
580794	NM_000051.4
580816	NM_133433.4
580822	NM_001077365.2
580876	NM_019109.5
580906	NM_007272.3
580926	NM_000138.5
580943	NM_000368.5
581003	NM_001042492.3
581044	NM_001206927.2
581065	NM_001042492.3
581095	NM_000180.4
581099	NM_000089.4
581126	NM_001365902.3
581228	NM_001206927.2
581258	NM_001399.5
581342	NM_000553.6
581357	NM_031844.3
581383	NM_004369.4
581388	NM_052989.3
581419	NM_001256545.2
581485	NM_000059.4
581502	NM_000313.4
581542	NM_000089.4
581570	NM_003073.5
581651	NM_004415.4
581656	NM_000368.5
581682	NM_000089.4
581684	NM_001082971.2
581729	NM_000088.4
581746	NM_001267550.2
581749	NM_002474.3
581823	NM_000553.6
581889	NM_001048174.2
581923	NM_020964.3
582014	NM_183235.3
582016	NM_018062.4
582018	NM_001374736.1
582020	NM_001323289.2
582078	NM_024577.4
582116	NM_003073.5
582144	NM_030962.4
582157	NM_003611.3
582258	NM_001458.5
582317	NM_001101426.4
582366	NM_001291415.2
582382	NM_025000.4
582401	NM_001042492.3
582440	NM_176787.5
582460	NM_000143.4
582484	NM_001369.3
5826	NM_201525.4
582633	NM_000071.3
582668	NM_000218.3
582701	NM_000535.7
582881	NM_000138.5
582926	NM_024675.4
583001	NM_000268.4
583003	NM_015214.3
583012	NM_001330588.2
583102	NM_001164277.2
583104	NM_001848.3
583116	NM_003072.5
583159	NM_004320.6
583161	NM_003331.5
583211	NM_000337.6
583225	NM_000321.3
583267	NM_152384.3
583283	NM_015937.6
583370	NM_000127.3
583371	NM_133433.4
583375	NM_152564.5
584458	NM_000214.3
584464	NM_032043.3
584471	NM_024675.4
584474	NM_005732.4
584751	NM_000314.8
584861	NM_000059.4
584894	NM_000057.4
584918	NM_004360.5
584932	NM_001042492.3
584960	NM_058216.3
584967	NM_032043.3
585172	NM_024649.5
585184	NM_033028.5
585186	NM_033028.5
585274	NM_001177701.3
585286	NM_032578.4
585289	NM_001042492.3
585305	NM_022124.6
585306	NM_022124.6
585308	NM_001287.6
585345	NM_000352.6
585395	NM_018075.5
585465	NM_170665.4
585475	NM_000054.7
585494	NM_000088.4
585505	NM_001844.5
585506	NM_001844.5
585507	NM_001844.5
585521	NM_000091.5
585523	NM_000091.5
585526	NM_000092.5
585536	NM_033380.3
585537	NM_033380.3
585538	NM_033380.3
585628	NM_031443.4
585635	NM_021098.3
585637	NM_021098.3
585649	NM_021098.3
585676	NM_001854.4
585686	NM_000083.3
585696	NM_004070.4
585718	NM_152564.5
585803	NM_000110.4
585804	NM_000110.4
585812	NM_001376.5
585822	NM_001961.4
585848	NM_004098.4
585865	NM_000142.5
585892	NM_001127644.2
585924	NM_000162.5
585928	NM_000162.5
585936	NM_000515.5
585970	NM_005529.7
586027	NM_000414.4
586056	NM_001378452.1
586146	NM_003482.4
586169	NM_001042492.3
586171	NM_001042492.3
586201	NM_130837.3
586205	NM_001292063.2
586225	NM_000444.6
586268	NM_001009944.3
586315	NM_000297.4
586405	NM_001286445.3
586453	NM_002739.5
586473	NM_006946.4
586504	NM_006922.4
586564	NM_003919.3
586570	NM_000193.4
586620	NM_004172.5
586660	NM_014946.4
586674	NM_145207.3
586685	NM_052874.5
586686	NM_052874.5
586734	NM_182961.4
586760	NM_203446.3
586783	NM_024665.7
586798	NM_000545.8
586981	NM_001042492.3
587182	NM_033380.3
587199	NM_033380.3
587252	NM_033380.3
587387	NM_201253.3
587398	NM_175914.5
587401	NM_001080.3
587410	NM_020366.4
587425	NM_207118.3
587581	NM_004425.4
587594	NM_207111.4
587605	NM_000542.5
587615	NM_003038.5
587621	NM_001128148.3
587622	NM_003060.4
587636	NM_017613.4
587678	NM_006567.5
587693	NM_032861.4
587696	NM_001349338.3
587699	NM_032861.4
587701	NM_002470.4
587702	NM_002470.4
587756	NM_001172509.2
587812	NM_001387690.1
587863	NM_002693.3
587865	NM_001367721.1
587897	NM_173354.5
588045	NM_000202.8
588121	NM_015100.4
588141	NM_003070.5
588152	NM_021072.4
588261	NM_004056.6
588288	NM_001165963.4
588292	NM_001387690.1
588329	NM_004463.3
588443	NM_002547.3
588493	NM_001160372.4
588542	NM_033517.1
588695	NM_001356.5
588706	NM_001165963.4
588870	NM_018026.4
588966	NM_006772.3
588991	NM_003611.3
589240	NM_001371596.2
589305	NM_007254.4
589461	NM_015100.4
589502	NM_018026.4
589610	NM_006772.3
589874	NM_052874.5
589889	NM_006772.3
590009	NM_001371596.2
590211	NM_001205019.2
590215	NM_002578.5
590242	NM_002578.5
590410	NM_000540.3
590431	NM_000540.3
590446	NM_000540.3
590477	NM_000540.3
590538	NM_000540.3
590568	NM_000540.3
590610	NM_000540.3
590617	NM_000540.3
590620	NM_000540.3
590624	NM_000540.3
590652	NM_031443.4
590653	NM_031443.4
590655	NM_031443.4
590663	NM_031443.4
590670	NM_007217.4
590673	NM_007217.4
590676	NM_007217.4
590677	NM_007217.4
590678	NM_007217.4
590679	NM_007217.4
590683	NM_007217.4
590690	NM_194454.3
590691	NM_194454.3
590694	NM_194454.3
590705	NM_194454.3
590711	NM_194454.3
590718	NM_194454.3
590719	NM_194454.3
590730	NM_194454.3
590731	NM_194454.3
590736	NM_194454.3
590752	NM_194454.3
590753	NM_194454.3
590756	NM_194454.3
590757	NM_194454.3
590806	NM_000053.4
590850	NM_006941.4
590874	NM_004444.5
590903	NM_000350.3
590928	NM_005908.4
591061	NM_000441.2
591094	NM_004453.4
591298	NM_000255.4
591376	NM_001377.3
591493	NM_024649.5
591518	NM_015910.7
591520	NM_014425.5
591707	NM_001692.4
592032	NM_018668.5
592142	NM_018010.4
593156	NM_002857.4
593221	NM_004006.3
593285	NM_001206979.2
593310	NM_002335.4
593455	NM_130837.3
593457	NM_001182.5
593503	NM_001114753.3
593512	NM_014251.3
593573	NM_033380.3
593575	NM_005957.5
593588	NM_052989.3
593682	NM_015102.5
593703	NM_006012.4
593815	NM_004006.3
593922	NM_001077365.2
594	NM_000277.3
594035	NM_181486.4
594139	NM_000314.8
594239	NM_000494.4
594258	NM_001849.4
594262	NM_001849.4
594277	NM_000214.3
594334	NM_003742.4
594337	NM_001193315.2
594342	NM_000443.4
594404	NM_201548.5
594430	NM_001378615.1
594813	NM_014425.5
594953	NM_004006.3
594959	NM_000443.4
594978	NM_000214.3
595076	NM_001369.3
595090	NM_000392.5
595124	NM_015102.5
595152	NM_004006.3
595194	NM_000074.3
595210	NM_005422.4
595278	NM_030962.4
595362	NM_018668.5
595368	NM_000235.4
595381	NM_000392.5
595458	NM_002693.3
595560	NM_001079802.2
595611	NM_000277.3
595673	NM_024408.4
595688	NM_213599.3
595916	NM_004006.3
596001	NM_000070.3
596059	NM_000466.3
596062	NM_000214.3
596078	NM_001848.3
596137	NM_000251.3
596397	NM_004369.4
596519	NM_153240.5
596588	NM_000135.4
596620	NM_003742.4
596647	NM_001079802.2
596717	NM_001844.5
596739	NM_001844.5
596783	NM_001145308.5
596786	NM_015665.6
596803	NM_004006.3
596854	NM_000392.5
596867	NM_000372.5
596937	NM_000214.3
596992	NM_006883.2
597138	NM_003630.3
597198	NM_016366.3
597280	NM_020812.4
597291	NM_152281.3
597495	NM_001145026.2
597514	NM_000492.4
597544	NM_000169.3
597680	NM_001130987.2
597689	NM_000289.6
597808	NM_002693.3
597825	NM_182961.4
597886	NM_001170629.2
598123	NM_000443.4
598129	NM_000784.4
598244	NM_024408.4
598353	NM_002437.5
598375	NM_006017.3
598472	NM_176824.3
598613	NM_000618.5
598621	NM_000092.5
598632	NM_000214.3
598729	NM_001243279.3
598744	NM_014738.6
598753	NM_000043.6
598923	NM_001378328.1
598932	NM_001378328.1
598933	NM_001378328.1
598948	NM_001365999.1
598980	NM_001089.3
599	NM_000277.3
599035	NM_000391.4
599161	NM_014140.4
599197	NM_016233.2
599284	NM_005677.4
599341	NM_025233.7
599351	NM_003172.4
599352	NM_002185.5
599451	NM_001111125.3
599457	NM_030787.4
599611	NM_002087.4
599622	NM_000021.4
60	NM_006642.5
6002	NM_014251.3
6005	NM_014251.3
60511	NM_021942.6
6067	NM_004260.4
607	NM_000277.3
6075	NM_004260.4
6077	NM_004260.4
6085	NM_003640.5
6120	NM_001358530.2
614	NM_000277.3
617483	NM_005186.4
617512	NM_031407.7
617514	NM_005787.6
617550	NM_018979.4
617573	NM_001267550.2
617577	NM_000426.4
617580	NM_001100.4
617583	NM_021942.6
617646	NM_000545.8
617652	NM_175914.5
617664	NM_000020.3
617736	NM_007294.4
617770	NM_032043.3
617776	NM_004360.5
617777	NM_004360.5
617785	NM_003072.5
618170	NM_005529.7
618171	NM_005529.7
618487	NM_025132.4
618761	NM_001243133.2
618902	NM_000492.4
618912	NM_000492.4
618913	NM_000492.4
618914	NM_000492.4
618916	NM_000492.4
618920	NM_000492.4
618936	NM_000492.4
618941	NM_000492.4
618944	NM_000492.4
619021	NM_001198800.3
619029	NM_000101.4
619036	NM_007055.4
619037	NM_007055.4
